# Logfile created on 2025-09-09 15:29:41 +0200 by logger.rb/v1.5.3
2025-09-09 15:29:41 +0200: Memory Usage (423268K) : Starting running IHP-SG13G2 Klayout DRC runset on /home/herman/github/KrzysztofHerman/designs/Open-Padrings/28/final/gds/top_filled.gds
2025-09-09 15:29:41 +0200: Memory Usage (423268K) : Ruby Version for klayout: 3.2.3
2025-09-09 15:29:41 +0200: Memory Usage (451140K) : Loading database to memory is complete.
2025-09-09 15:29:41 +0200: Memory Usage (451140K) : IHP-SG13G2 Klayout DRC runset output at: /home/herman/github/KrzysztofHerman/designs/Open-Padrings/28/drc_run_top/top_filled_top_npnsubstratetie.lyrdb
2025-09-09 15:29:41 +0200: Memory Usage (451140K) : Evaluate switches.
2025-09-09 15:29:41 +0200: Memory Usage (451140K) : table_name selected  npnsubstratetie
2025-09-09 15:29:41 +0200: Memory Usage (451140K) : Klayout will use 1 thread(s)
2025-09-09 15:29:41 +0200: Memory Usage (451140K) : deep mode is enabled for npnsubstratetie table.
2025-09-09 15:29:41 +0200: Memory Usage (451140K) : FEOL enabled: true
2025-09-09 15:29:41 +0200: Memory Usage (451140K) : BEOL enabled: true
2025-09-09 15:29:41 +0200: Memory Usage (451140K) : OffGrid enabled: true
2025-09-09 15:29:44 +0200: Memory Usage (469060K) : nometfiller_drw has 0 polygons
2025-09-09 15:29:44 +0200: Memory Usage (469060K) : prboundary_drw has 0 polygons
2025-09-09 15:29:44 +0200: Memory Usage (469060K) : exchange0_drw has 0 polygons
2025-09-09 15:29:44 +0200: Memory Usage (469060K) : exchange0_pin has 0 polygons
2025-09-09 15:29:44 +0200: Memory Usage (469060K) : exchange0_text has 0 polygons
2025-09-09 15:29:44 +0200: Memory Usage (469060K) : exchange1_drw has 0 polygons
2025-09-09 15:29:44 +0200: Memory Usage (469060K) : exchange1_pin has 0 polygons
2025-09-09 15:29:44 +0200: Memory Usage (469060K) : exchange1_text has 0 polygons
2025-09-09 15:29:44 +0200: Memory Usage (469060K) : exchange2_drw has 0 polygons
2025-09-09 15:29:44 +0200: Memory Usage (469060K) : exchange2_pin has 0 polygons
2025-09-09 15:29:44 +0200: Memory Usage (469060K) : exchange2_text has 0 polygons
2025-09-09 15:29:44 +0200: Memory Usage (469060K) : exchange3_drw has 0 polygons
2025-09-09 15:29:44 +0200: Memory Usage (469060K) : exchange3_pin has 0 polygons
2025-09-09 15:29:44 +0200: Memory Usage (469060K) : exchange3_text has 0 polygons
2025-09-09 15:29:44 +0200: Memory Usage (469060K) : exchange4_drw has 0 polygons
2025-09-09 15:29:44 +0200: Memory Usage (469060K) : exchange4_pin has 0 polygons
2025-09-09 15:29:44 +0200: Memory Usage (469060K) : exchange4_text has 0 polygons
2025-09-09 15:29:44 +0200: Memory Usage (469060K) : isonwell_drw has 0 polygons
2025-09-09 15:29:44 +0200: Memory Usage (469060K) : Total no. of polygons in the design is 4132317
2025-09-09 15:29:44 +0200: Memory Usage (469060K) : Loaded TECH DRC rules values from /home/herman/github/KrzysztofHerman/IHP-Open-PDK/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
2025-09-09 15:29:44 +0200: Memory Usage (469060K) : Loaded default DRC rules values from /home/herman/github/KrzysztofHerman/IHP-Open-PDK/ihp-sg13g2/libs.tech/klayout/tech/drc/rule_decks/sg13g2_tech_default.json
2025-09-09 15:29:44 +0200: Memory Usage (470084K) : Total area of the design is 1440000.0 um^2.
2025-09-09 15:29:44 +0200: Memory Usage (470084K) : The design dimensions are 1200.0 µm * 1200.0 µm.
2025-09-09 15:29:44 +0200: Memory Usage (470084K) : Starting general IHP-SG13G2 derivations.
2025-09-09 15:29:44 +0200: Memory Usage (470084K) : Starting Pwell derivations
2025-09-09 15:29:44 +0200: Memory Usage (480476K) : Starting p-Activ derivations
2025-09-09 15:29:45 +0200: Memory Usage (494300K) : Starting ptap derivations
2025-09-09 15:29:45 +0200: Memory Usage (494300K) : Starting IHP-SG13G2 DRC rules.
2025-09-09 15:29:45 +0200: Memory Usage (494300K) : Running all FEOL rules
2025-09-09 15:29:45 +0200: Memory Usage (494300K) : Running all BEOL rules
2025-09-09 15:29:45 +0200: Memory Usage (494300K) : Starting 6.1.3 NPN Substrate-Tie table
2025-09-09 15:29:45 +0200: Memory Usage (497116K) : Executing rule npn13G2.bR 
2025-09-09 15:29:45 +0200: Memory Usage (497372K) : Executing rule npn13G2L.cR 
2025-09-09 15:29:45 +0200: Memory Usage (497372K) : Executing rule npn13G2V.cR 
2025-09-09 15:29:45 +0200: Memory Usage (497372K) : KLayout DRC run for table 'npnsubstratetie' completed in 4.03 seconds
