# Logfile created on 2025-09-09 17:34:39 +0200 by logger.rb/v1.6.0
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : metal3_iprobe has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : metal3_diffprb has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : nwell_drw has 13312 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : nwell_pin has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : nbulay_drw has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : nbulay_pin has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : nbulay_block has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : emwind_drw has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : emwind_opc has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : deepco_drw has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : deepco_drw has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : mim_drw has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : edgeseal_drw has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : edgeseal_bound has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : substrate_drw has 432 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : substrate_text has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : dfpad_drw has 24 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : dfpad_pillar has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : dfpad_sbump has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : thickgateox_drw has 56 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : pldb_drw has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : pwell_drw has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : pwell_pin has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : pwell_block has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457436K) : ic_drw has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457692K) : via3_drw has 139698 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457692K) : metal4_drw has 886 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457692K) : metal4_pin has 248 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457692K) : metal4_mask has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457692K) : metal4_filler has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457692K) : metal4_nofill has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457692K) : metal4_slit has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457948K) : metal4_text has 248 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457948K) : metal4_opc has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457948K) : metal4_noqrc has 0 polygons
2025-09-09 17:34:39 +0200: Memory Usage (457948K) : metal4_res has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (457948K) : metal4_iprobe has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (457948K) : metal4_diffprb has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (457948K) : heattrans_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (458204K) : heatres_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (458204K) : pempoly_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (458204K) : fbe_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (458204K) : empoly_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (458204K) : ldmos_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (458204K) : pbiwind_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (458460K) : digisub_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (458460K) : nodrc_drw has 0 polygons
2025-09-09 17:34:40 +0200: Memory Usage (458460K) : text_drw has 370 polygons
